unique_course_id,course_run_id,name,_discipline,category,exam_date,_duration,faculty,institute,coordinating_institute,course_status,is_fdp
127103225,noc22-ge11,Fundamental of Fluid Mechanics for Chemical and Biomedical Engineers,General/Multidisciplinary,Rerun,2022-04-23,12,Prof. Raghvendra Gupta,IIT Guwahati,IIT Guwahati,oc,False
102105087,noc22-ge12,Environmental Chemistry and Microbiology,General/Multidisciplinary,Rerun,2022-04-24,12,"Prof. Anjali Pal
Prof. Sudha Goel",IIT Kharagpur,IIT Kharagpur,oc,True
121105010,noc22-ge13,Outcome Based Pedagogic Principles for Effective Teaching,General/Multidisciplinary,Rerun,2022-04-24,4,Prof. Shyamal Kumar Das Mandal,IIT Kharagpur,IIT Kharagpur,oc,True
121106014,noc22-ge14,Non-conventional energy Resources,General/Multidisciplinary,Rerun,2022-04-24,12,Prof. Prathap Haridoss,IIT Madras,IIT Madras,oc,True
121106007,noc22-ge15,Introduction to Research,General/Multidisciplinary,Rerun,2022-04-23,8,Prof. Edamana Prasad,IIT Madras,IIT Madras,oc,True
127106230,noc22-ge16,Oral Biology,General/Multidisciplinary,New,2022-03-27,8,Multifaculty,Saveetha Dental College & IITM,IIT Madras,oc,True
127106232,noc22-ge17,Electrocardiogram - Interpretation and application in clinical practice,General/Multidisciplinary,New,2022-09-25,4,Multifaculty,"
Chettinad Hospital and Research Institute",IIT Madras,upsc,True
127105232,noc22-ge18,Basics of Health Promotion and Education Intervention,General/Multidisciplinary,New,2022-09-25,8,"Prof. Arista Lahiri
Prof. Sweety Suman Jha
Prof. Chandrasekhar taklikar
Prof. Madhumita Dobe",IIT Kharagpur,IIT Kharagpur,uptc,True
127108015,noc22-ge19,Teaching And Learning in General Programs: TALG,General/Multidisciplinary,Rerun,2022-09-25,4,Prof. N J Rao,IISc Bangalore,IISc Bangalore,upsc,True
127106004,noc22-ge20,Ecology and Environment,General/Multidisciplinary,Rerun,2022-10-29,8,"Prof. Abhijit Deshpande, Prof. R. Ravi Krishna",IIT Madras,IIT Madras,uptc,False
127106001,noc22-ge21,Neuroscience of Human Movements,General/Multidisciplinary,Rerun,2022-10-29,12,Prof. Varadhan,IIT Madras,IIT Madras,uplc,True
127106019,noc22-ge22,Numerical Methods for Engineers,General/Multidisciplinary,Rerun,2022-10-29,12,Prof. Niket S Kaisare,IIT Madras,IIT Madras,uplc,False
121106007,noc22-ge23,Introduction to Research,General/Multidisciplinary,Rerun,2022-10-29,8,Prof. Edamana Prasad,IIT Madras,IIT Madras,uptc,True
127106231,noc22-ge24,Introduction to Biomimicry,General/Multidisciplinary,New,2022-09-25,8,"Prof. Shiva Subramaniam
Prof. Sivakumar Srinivasan
Prof. Satya Seshadri
Prof. Mrinalini",IIT Madras,IIT Madras,uptc,True
127106137,noc22-ge25,Current regulatory requirements for conducting clinical trials in India for investigational new drugs/new drug (Version 3.0),General/Multidisciplinary,Rerun,2022-09-25,8,"Prof. Arun B. Ramteke , 
Prof. Sucheta Banerjee Kurundkar , 
Prof. Nandini K Kumar , 
Prof. Y. K. Gupta , 
Prof. D. K. Sable , 
Prof. Rubina Bose , 
Prof. Vishnu Rao",CDSA THSTI DBT,IIT Madras,uptc,True
106101224,noc22-ge26,Learning Analytics Tools,General/Multidisciplinary,Rerun,2022-10-29,12,Prof. Ramkumar Rajendran,IIT Bombay,IIT Bombay,uplc,True
127105017,noc22-ge27,Accreditation and Outcome Based Learning,General/Multidisciplinary,Rerun,2022-10-30,8,Prof. AK Ray (Retd. ) and Prof. SK Das Mandal,IIT Kharagpur,IIT Kharagpur,uptc,True
115103123,noc22-ge28,Solar Energy Engineering and Technology,General/Multidisciplinary,Rerun,2022-10-29,12,Prof. Pankaj Kalita,IIT Guwahati,IIT Guwahati,uplc,True
112103280,noc22-ge29,Fundamentals Of Artificial Intelligence,General/Multidisciplinary,Rerun,2022-10-29,12,Prof. Shyamanta M. Hazarika,IIT Guwahati,IIT Guwahati,uplc,True
127105231,noc22-ge30,Vacuum Technology & Process Application,General/Multidisciplinary,New,2022-10-30,12,Prof. V. Vasudeva Rao,IIT Kharagpur,IIT Kharagpur,uplc,True
127106003,noc22-ge31,Manage TB,General/Multidisciplinary,Rerun,2022-10-29,8,"Prof. Mohan Natrajan, 
Prof. V V Banu Rekha",ICMR-NIRT,IIT Madras,uptc,True
109106189,noc22-hs01,Literature and Life,Humanities and Social Sciences,New,2022-04-23,12,Prof. S P Dhanavel,IIT Madras,IIT Madras,oc,True
109104122,noc22-hs02,Visual Perception And Art: A Survey Across The Cultures,Humanities and Social Sciences,Rerun,2022-04-23,4,Prof. Soumik Nandy Majumdar ,Visva-Bharati University,IIT Kanpur,oc,True
109106095,noc22-hs03,Health Research Fundamentals,Humanities and Social Sciences,Rerun,2022-03-27,8,Multifaculty,NIE,IIT Madras,oc,True
109106128,noc22-hs04,Patent Drafting for Beginners,Humanities and Social Sciences,Rerun,2022-03-27,4,Prof. Feroz Ali,IIT Madras,IIT Madras,oc,True
109107172,noc22-hs05,Effective Writing,Humanities and Social Sciences,Rerun,2022-03-27,4,Prof. Binod Mishra,IIT Roorkee,IIT Roorkee,oc,True
109106145,noc22-hs06,The Nineteenth - Century English Novel,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Divya A,IIT Madras,IIT Madras,oc,True
109105110,noc22-hs07,Soft Skill Development,Humanities and Social Sciences,Rerun,2022-03-27,8,"Prof. Priyadarshi Patnaik
Prof. V.N. Giri 
Prof. D. Suar",IIT Kharagpur,IIT Kharagpur,oc,True
109104115,noc22-hs08,Enhancing Soft Skills and Personality,Humanities and Social Sciences,Rerun,2022-04-24,8,Prof. T. Ravichandran,IIT Kanpur,IIT Kanpur,oc,True
109107139,noc22-hs09,"Literature, Culture and Media",Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Rashmi Gaur,IIT Roorkee,IIT Roorkee,oc,True
109104136,noc22-hs10,Development of Sociology in India,Humanities and Social Sciences,Rerun,2022-03-27,4,Prof. Ashish Saxena,IIT Kanpur,IIT Kanpur,oc,True
109106146,noc22-hs100,Feminist Writings,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Avishek Parui,IIT Madras,IIT Madras,uplc,True
109103122,noc22-hs101,Gender and literature,Humanities and Social Sciences,Rerun,2022-10-30,8,Prof. Avishek Parui,IIT Madras,IIT Madras,uptc,True
109106124,noc22-hs102,History of English Language and Literature,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Merin Simi Raj,IIT Madras,IIT Madras,uplc,True
109106130,noc22-hs103,Postmodernism in Literature,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Merin Simi Raj,IIT Madras,IIT Madras,uptc,True
109106148,noc22-hs104,Managing Intellectual Property in Universities,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Feroz Ali,IIT Madras,IIT Madras,upsc,True
109106161,noc22-hs105,Energy Economics And Policy,Humanities and Social Sciences,Rerun,2022-10-30,8,Prof. Shyamasree Dasgupta,IIT Mandi,IIT Madras,uptc,True
109101195,noc22-hs106,à¤¸à¤¨à¥à¤§à¤¿ sandhi in Paninian grammar,Humanities and Social Sciences,New,2022-10-30,12,Prof. Malhar Kulkarni,IIT Bombay,IIT Bombay,uplc,True
109105195,noc22-hs107,Sociology and Resource Management,Humanities and Social Sciences,New,2022-10-30,4,"Prof. Archana Patnaik
Prof. Amrita Sen",IIT Kharagpur,IIT Kharagpur,upsc,True
109105196,noc22-hs108,Urban Sociology,Humanities and Social Sciences,New,2022-10-30,4,Prof. Amrita Sen,IIT Kharagpur,IIT Kharagpur,upsc,True
109105122,noc22-hs109,Educational leadership,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Atasi Mohanty,IIT Kharagpur,IIT Kharagpur,uptc,True
109105116,noc22-hs11,Emotional Intelligence,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Rabindra Kumar Pradhan,IIT Kharagpur,IIT Kharagpur,oc,True
109105176,noc22-hs110,Entrepreneurship and IP strategy,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Gouri Gargate,IIT Kharagpur,IIT Kharagpur,uptc,True
109105113,noc22-hs111,Globalization and Culture,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Anjali Gera Roy,IIT Kharagpur,IIT Kharagpur,uptc,True
109105118,noc22-hs112,Great Experiments in Psychology,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Rajlakshmi Guha,IIT Kharagpur,IIT Kharagpur,upsc,True
109105121,noc22-hs113,Human resource development,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. KBL Srivastava,IIT Kharagpur,IIT Kharagpur,uplc,True
-2147483648,noc22-hs114,Spoken Sanskrit: Basic and Intermediate Levels,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Anuradha Choudry,IIT Kharagpur,IIT Kharagpur,uplc,True
109105111,noc22-hs115,Symbolic Logic,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Chhanda Chakraborti,IIT Kharagpur,IIT Kharagpur,uptc,True
109105185,noc22-hs116,Urbanization and Environment,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Jenia Mukherjee,IIT Kharagpur,IIT Kharagpur,uptc,True
109105136,noc22-hs117,Water Society And Sustainability,Humanities and Social Sciences,Rerun,2022-10-30,4,Prof. Jenia Mukherjee,IIT Kharagpur,IIT Kharagpur,upsc,True
109104195,noc22-hs118,Introduction to Japanese Language and Culture - II,Humanities and Social Sciences,New,2022-10-30,12,Prof. Vatsala Misra ,IIT Kanpur,IIT Kanpur,uplc,True
109105197,noc22-hs119,Management of Fixed Income Securities,Humanities and Social Sciences,New,2022-10-30,12,Prof.Jitendra Mahakud,IIT Kharagpur,IIT Kharagpur,uplc,True
109103140,noc22-hs12,Introduction to Modern Indian Drama,Humanities and Social Sciences,Rerun,2022-04-24,8,Prof. Kiran Keshavamurthy,IIT Guwahati,IIT Guwahati,oc,True
109103185,noc22-hs120,Sociology of Development,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Sambit Mallick,IIT Guwahati,IIT Guwahati,uplc,True
109103187,noc22-hs121,Introduction to Market Structures,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Amarjyoti Mahanta,IIT Guwahati,IIT Guwahati,uplc,True
109103176,noc22-hs122,Introduction to Western Political Thought,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Mithilesh Kumar Jha,IIT Guwahati,IIT Guwahati,uplc,True
109103152,noc22-hs123,The Psychology Of Language,Humanities and Social Sciences,Rerun,2022-10-29,8,Prof. Naveen Kashyap,IIT Guwahati,IIT Guwahati,uptc,True
109103136,noc22-hs124,Consumer Psychology,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Naveen Kashyap,IIT Guwahati,IIT Guwahati,uptc,True
109103123,noc22-hs125,Ecology and Society,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Ngamjahao Kipgen,IIT Guwahati,IIT Guwahati,uplc,True
109103186,noc22-hs126,Environment and Development,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Ngamjahao Kipgen,IIT Guwahati,IIT Guwahati,uplc,True
109103153,noc22-hs127,Development Research Methods,Humanities and Social Sciences,Rerun,2022-10-30,8,Prof. Rajshree Bedamatta,IIT Guwahati,IIT Guwahati,uptc,True
109103121,noc22-hs128,"Science, Technology and Society",Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Sambit Mallick,IIT Guwahati,IIT Guwahati,uplc,True
109104117,noc22-hs129,Introducing Modern Western Art: Movements and Artists,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Soumik Nandi Majumdar,IIT Kanpur,IIT Kanpur,upsc,False
109105117,noc22-hs13,Speaking Effectively,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Anjali Gera Roy,IIT Kharagpur,IIT Kharagpur,oc,False
109104102,noc22-hs130,Introduction to Indian Art - An Appreciation,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Soumik Nandi Majumdar,IIT Kanpur,IIT Kanpur,upsc,True
109104088,noc22-hs131,Elements of Visual Representation,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Shatarupa Thakurta Roy,IIT Kanpur,IIT Kanpur,uptc,True
109103188,noc22-hs132,Mathematics for Economics - I,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Debarshi Das,IIT Guwahati,IIT Guwahati,uplc,True
109104196,noc22-hs133,"Indian Art: Materials, Techniques and Artistic Practices",Humanities and Social Sciences,New,2022-10-30,12,Prof. Rajarshi Sengupta,IIT Kanpur,IIT Kanpur,uplc,False
109107195,noc22-hs134,Public Speaking,Humanities and Social Sciences,New,2022-10-30,12,Prof. Binod Mishra,IIT Roorkee,IIT Roorkee,uplc,True
109106195,noc22-hs135,An Introduction to Indian Literary Theory,Humanities and Social Sciences,New,2022-10-30,8,Prof. Sreenath V.S,IISER Bhopal,IIT Madras,uptc,True
109107196,noc22-hs136,Partition of India in Print Media and Cinema,Humanities and Social Sciences,New,2022-10-30,12,Prof. Sarbani Banerjee,IIT Roorkee,IIT Roorkee,uplc,True
109104197,noc22-hs137,à¤ªà¥à¤°à¤®à¥à¤– à¤¹à¤¿à¤‚à¤¦à¥€ à¤•à¤¹à¤¾à¤¨à¤¿à¤¯à¤¾à¤‚ à¤”à¤° à¤­à¤¾à¤°à¤¤à¥€à¤¯ à¤¸à¤®à¤¾à¤œ ,Humanities and Social Sciences,New,2022-09-25,4,Prof. Shri Prakash Shukla ,Banaras Hindu University,IIT Kanpur,upsc,False
109106185,noc22-hs138,Literary and Cultural Disability Studies: An Exploration,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Hemachandran Karah,IIT Madras,IIT Madras,uplc,True
109106188,noc22-hs139,Fundamental Concepts in Sociolinguistics,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Om Prakash,Gautam Buddha University,IIT Madras,uplc,True
109103141,noc22-hs14,Introduction to Political Theory,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Mithilesh Kumar Jha,IIT Guwahati,IIT Guwahati,oc,False
130106115,noc22-hs140,Spatial Statistics and Spatial Econometrics,Humanities and Social Sciences,New,2022-10-29,12,Prof. Gaurav Arora,IIIT Delhi,IIT Madras,uplc,True
109106190,noc22-hs141,German - III,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Milind Brahme,IIT Madras,IIT Madras,uplc,True
109103135,noc22-hs15,Introduction to Modern Indian Political Thought,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Mithilesh Kumar Jha,IIT Guwahati,IIT Guwahati,oc,True
110103093,noc22-hs16,Economic Growth and Development,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Rajshree Bedamatta,IIT Guwahati,IIT Guwahati,oc,True
109104116,noc22-hs17,Postcolonial Literature,Humanities and Social Sciences,Rerun,2022-03-27,4,Prof. Sayan Chattopadhyay,IIT Kanpur,IIT Kanpur,oc,True
109103142,noc22-hs18,Human Behaviour,Humanities and Social Sciences,Rerun,2022-04-23,8,Prof. Naveen Kashyap,IIT Guwahati,IIT Guwahati,oc,True
109103134,noc22-hs19,Introduction to Cognitive Psychology,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Naveen Kashyap,IIT Guwahati,IIT Guwahati,oc,True
109104105,noc22-hs20,Introduction to Psychology,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Braj Bhushan,IIT Kanpur,IIT Kanpur,oc,True
109107171,noc22-hs21,Introduction to Environmental Economics,Humanities and Social Sciences,Rerun,2022-04-24,12,"Prof. Diptimayee Nayak
Prof. S. P. Singh",IIT Roorkee,IIT Roorkee,oc,True
-2147483648,noc22-hs22,Psychiatry - An Overview and How the Brain Creates Mind,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Alok Bajpai,IIT Kanpur,IIT Kanpur,oc,True
109103133,noc22-hs23,Sociological Perspectives on Modernity,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Sambit Mallick,IIT Guwahati,IIT Guwahati,oc,True
109106182,noc22-hs24,Basics of language Science,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Rajesh Kumar,IIT Madras,IIT Madras,oc,True
109106149,noc22-hs25,"English Literature of the Romantic Period, 1798-1832",Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Pramod K Nayar,University of Hyderabad,IIT Madras,oc,True
109106175,noc22-hs26,Feminism : Concepts and Theories,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Mathangi Krishnamurthy,IIT Madras,IIT Madras,oc,False
109106174,noc22-hs27,"Introduction to Political Ideologies : Contexts, Ideas, and Practices",Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Arvind Sivaramakrishnan,IIT Madras,IIT Madras,oc,True
109106085,noc22-hs28,Language and Mind,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Rajesh Kumar,IIT Madras,IIT Madras,oc,False
110106081,noc22-hs29,Patent Law for Engineers and Scientists,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Feroz Ali,IIT Madras,IIT Madras,oc,True
109106166,noc22-hs30,German - I,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Milind Brahme,IIT Madras,IIT Madras,oc,True
109106165,noc22-hs31,German - II,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Milind Brahme,IIT Madras,IIT Madras,oc,True
109106190,noc22-hs32,German - III,Humanities and Social Sciences,New,2022-04-23,12,Prof. Milind Brahme,IIT Madras,IIT Madras,oc,True
109106122,noc22-hs33,English Literature for competitive exams,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Aysha Iqbal,IIT Madras,IIT Madras,oc,True
109106094,noc22-hs34,Technical English for Engineers,Humanities and Social Sciences,Rerun,2022-04-23,8,Prof. Aysha Iqbal,IIT Madras,IIT Madras,oc,True
109101189,noc22-hs35,Introduction to Paninian grammar,Humanities and Social Sciences,New,2022-04-23,12,Prof. Malhar Kulkarni,IIT Bombay,IIT Bombay,oc,True
109104176,noc22-hs36,Modern Indian Art From The Colonial Period To The Present,Humanities and Social Sciences,Rerun,2022-04-24,4,Prof. Soumik Nandy Majumdar ,Visva-Bharati University,IIT Kanpur,oc,False
109104183,noc22-hs37,Literature and Coping Skills,Humanities and Social Sciences,Rerun,2022-04-23,8,Prof. Ajit K Mishra,IIT(BHU) Varanasi,IIT Madras,oc,True
109106183,noc22-hs38,Globalization: Theoretical Perspectives,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. R. Santhosh,IIT Madras,IIT Madras,oc,True
109107189,noc22-hs39,Indian Poetry in English,Humanities and Social Sciences,New,2022-04-24,8,Prof. Binod Mishra,IIT Roorkee,IIT Roorkee,oc,True
109107190,noc22-hs40,Exploring Survey Data on Health Care,Humanities and Social Sciences,New,2022-04-24,8,Prof. Pratap C. Mohanty,IIT Roorkee,IIT Roorkee,oc,True
109103189,noc22-hs41,"Language, Culture and Cognition: An Introduction",Humanities and Social Sciences,New,2022-04-24,8,Prof. Bidisha Som,IIT Guwahati,IIT Guwahati,oc,True
109104125,noc22-hs42,An Introduction to Microeconomics,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Vimal Kumar,IIT Kanpur,IIT Kanpur,oc,True
109101171,noc22-hs43,"Energy Resources, Economics and Environment",Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Rangan Banerjee,IIT Bombay,IIT Bombay,oc,True
109103183,noc22-hs44,Phonetics and Phonology: A broad overview,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Shakuntala Mahanta,IIT Guwahati,IIT Guwahati,oc,True
109103184,noc22-hs45,Philosophical Foundations of Social Research,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Sambit Mallick,IIT Guwahati,IIT Guwahati,oc,True
109103182,noc22-hs46,"Psychology of Stress, Health and Well-being",Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Dilwar Hussain,IIT Guwahati,IIT Guwahati,oc,True
109104171,noc22-hs47,Introduction To Brain & Behaviour,Humanities and Social Sciences,Rerun,2022-04-24,8,Prof. Ark Verma ,IIT Kanpur,IIT Kanpur,oc,True
109104143,noc22-hs48,Introduction To The Psychology Of Language,Humanities and Social Sciences,Rerun,2022-04-23,8,Prof. Ark Verma ,IIT Kanpur,IIT Kanpur,oc,True
109105112,noc22-hs49,Introduction On Intellectual Property To Engineers And Technologists,Humanities and Social Sciences,Rerun,2022-04-24,8,Prof. Tapas Kumar Bandyopadhyay,IIT Kharagpur,IIT Kharagpur,oc,True
109106184,noc22-hs50,Towards an Ethical Digital Society: From Theory to Practice,Humanities and Social Sciences,Rerun,2022-03-27,4,Prof. Bidisha Chaudhuri,IIIT Bangalore,IIT Madras,oc,True
109107191,noc22-hs51,Contextualizing Gender,Humanities and Social Sciences,New,2022-04-23,12,Prof. Rashmi Gaur,IIT Roorkee,IIT Roorkee,oc,True
109106173,noc22-hs52,Modern Indian Writing in Translation,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Divya A,IIT Madras,IIT Madras,oc,True
109106172,noc22-hs53,Twentieth Century Fiction,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Avishek Parui,IIT Madras,IIT Madras,oc,True
109106136,noc22-hs54,Introduction to Cultural Studies,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Avishek Parui,IIT Madras,IIT Madras,oc,True
109106147,noc22-hs55,Introduction to World Literature,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Merin Simi Raj,IIT Madras,IIT Madras,oc,True
109106171,noc22-hs56,Literary Criticism (From Plato to Leavis),Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Merin Simi Raj,IIT Madras,IIT Madras,oc,True
109106191,noc22-hs57,Appreciating Hindustani Music,Humanities and Social Sciences,New,2022-04-24,8,"Prof. Lakshmi Sreeram
Prof. Srijan Deshpande",IIT Madras,IIT Madras,oc,True
109107182,noc22-hs58,Handling Large-Scale Unit Level Data Using STATA,Humanities and Social Sciences,Rerun,2022-04-24,8,Prof. Pratap C. Mohanty,IIT Roorkee,IIT Roorkee,oc,True
109106137,noc22-hs59,Intellectual Property,Humanities and Social Sciences,Rerun,2022-04-24,12,Prof. Feroz Ali,IIT Madras,IIT Madras,oc,True
109105189,noc22-hs60,Advanced Level of Spoken Sanskrit,Humanities and Social Sciences,New,2022-03-27,8,Prof. Anuradha Choudry,IIT Kharagpur,IIT Kharagpur,oc,True
109105190,noc22-hs61,Education for Sustainable Development,Humanities and Social Sciences,New,2022-04-23,12,Prof. Atasi Mohanty,IIT Kharagpur,IIT Kharagpur,oc,True
109105191,noc22-hs62,Elements of Literature and Creative Communication,Humanities and Social Sciences,New,2022-04-23,12,Prof. H.S. Komalesha,IIT Kharagpur,IIT Kharagpur,oc,True
109105192,noc22-hs63,Training and Development,Humanities and Social Sciences,New,2022-04-24,12,Prof. Susmita Mukhopadyay Prof. S.Srinivasan,IIT Kharagpur,IIT Kharagpur,oc,True
109106089,noc22-hs64,Infrastructure Economics,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Nalin Bharti,IIT Patna,IIT Madras,oc,True
130106001,noc22-hs66,Introduction to Econometrics,Humanities and Social Sciences,Rerun,2022-04-23,12,Prof. Sabuj Kumar Mandal,IIT Madras,IIT Madras,oc,True
130104114,noc22-hs67,Microfoundations of Macroeconomics,Humanities and Social Sciences,New,2022-03-27,8,Prof. Wasim Ahmad,IIT Kanpur,IIT Kanpur,oc,True
109104194,noc22-hs68,Japani Bhasha - Saral swaroop,Humanities and Social Sciences,New,2022-04-24,12,Prof. Vatsala Misra,IIT Kanpur,IIT Kanpur,oc,True
109104184,noc22-hs69,Indian Economy: Some Contemporary Perspectives,Humanities and Social Sciences,Rerun,2022-03-27,8,Prof. Wasim Ahmad,IIT Kanpur,IIT Kanpur,oc,False
130104115,noc22-hs70,Introduction to Microeconomics in Hindi and without Calculus,Humanities and Social Sciences,New,2022-10-29,12,Prof. Vimal Kumar ,IIT Kanpur,IIT Kanpur,uplc,True
130106113,noc22-hs71,Environmental & Resource Economics,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Sabuj Kumar Mandal,IIT Madras,IIT Madras,uplc,True
130104116,noc22-hs72,Economics of Banking and Finance Markets,Humanities and Social Sciences,New,2022-10-30,12,Prof. Sukumar Vellakkal,IIT Kanpur,IIT Kanpur,uplc,True
109106095,noc22-hs73,Health Research Fundamentals,Humanities and Social Sciences,Rerun,2022-09-25,8,Multifaculty,NIE,IIT Madras,uptc,True
109106128,noc22-hs74,Patent Drafting for Beginners,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Feroz Ali,IIT Madras,IIT Madras,upsc,True
109102156,noc22-hs75,"Text, Textuality and Digital Media",Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Arjun Gosh,IIT Delhi,IIT Delhi,uplc,True
109107121,noc22-hs76,Soft skills,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Binod Mishra,IIT Roorkee,IIT Roorkee,uplc,True
109104107,noc22-hs77,Developing Soft Skills and Personality,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. T. Ravichandran,IIT Kanpur,IIT Kanpur,uptc,True
109107154,noc22-hs78,Body language: Key to professional Success,Humanities and Social Sciences,Rerun,2022-10-29,4,Prof. Rashmi Gaur,IIT Roorkee,IIT Roorkee,upsc,True
109104135,noc22-hs79,Introduction To Literary Theory,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Sayan Chattopadhyay,IIT Kanpur,IIT Kanpur,uptc,True
109104093,noc22-hs80,Brief Introduction to Psychology,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Braj Bhushan,IIT Kanpur,IIT Kanpur,upsc,True
109104151,noc22-hs81,Psychology of Everyday,Humanities and Social Sciences,Rerun,2022-10-30,4,Prof. Braj Bhushan and Prof. Alok Bajpai,IIT Kanpur,IIT Kanpur,upsc,True
109104121,noc22-hs82,"Cognition, Transformation and Lives",Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Alok Bajpai,IIT Kanpur,IIT Kanpur,upsc,True
109107131,noc22-hs83,Sociology of Science,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. A. J. Mishra,IIT Roorkee,IIT Roorkee,upsc,True
121104005,noc22-hs84,Introduction To Japanese Language And Culture,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Vatsala Misra,IIT Kanpur,IIT Kanpur,uplc,True
109106114,noc22-hs85,Applied Linguistics,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Rajesh Kumar,IIT Madras,IIT Madras,uplc,True
109106087,noc22-hs86,Appreciating Carnatic Music,Humanities and Social Sciences,Rerun,2022-09-25,8,Prof. Lakshmi Sreeram,IIT Madras,IIT Madras,uptc,True
110106081,noc22-hs87,Patent Law for Engineers and Scientists,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Feroz Ali,IIT Madras,IIT Madras,uplc,True
109106166,noc22-hs88,German - I,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Milind Brahme,IIT Madras,IIT Madras,uplc,True
109106165,noc22-hs89,German - II,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. Milind Brahme,IIT Madras,IIT Madras,uplc,True
109106100,noc22-hs90,Economics of IPR,Humanities and Social Sciences,Rerun,2022-09-25,4,Prof. Nalin Bharti,IIT Patna,IIT Kanpur,upsc,False
109106177,noc22-hs91,The Popular Gothic Novel,Humanities and Social Sciences,Rerun,2022-10-30,12,Prof. Divya A,IIT Madras,IIT Madras,uplc,True
109106180,noc22-hs92,Classical Sociological Theory,Humanities and Social Sciences,Rerun,2022-10-29,12,Prof. R. Santhosh,IIT Madras,IIT Madras,uplc,True
